Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-01 02:37:59,442-Speed 1101.88 samples/sec   Loss 2.5304 target_logit_mean -0.0004 lma 0.6849  cos_theta_tmp 0.7586  Epoch: 4   Global Step: 61700   Required: 34 hours
Training: 2025-12-01 02:38:16,859-Speed 1102.37 samples/sec   Loss 2.5898 target_logit_mean -0.0021 lma 0.6879  cos_theta_tmp 0.7570  Epoch: 4   Global Step: 61750   Required: 34 hours
Training: 2025-12-01 02:38:34,277-Speed 1102.38 samples/sec   Loss 2.5942 target_logit_mean -0.0022 lma 0.6796  cos_theta_tmp 0.7573  Epoch: 4   Global Step: 61800   Required: 34 hours
Training: 2025-12-01 02:38:51,697-Speed 1102.23 samples/sec   Loss 2.5367 target_logit_mean -0.0025 lma 0.6852  cos_theta_tmp 0.7600  Epoch: 4   Global Step: 61850   Required: 34 hours
Training: 2025-12-01 02:39:09,116-Speed 1102.28 samples/sec   Loss 2.5505 target_logit_mean 0.0002 lma 0.6911  cos_theta_tmp 0.7576  Epoch: 4   Global Step: 61900   Required: 34 hours
Training: 2025-12-01 02:39:26,532-Speed 1102.46 samples/sec   Loss 2.5424 target_logit_mean -0.0014 lma 0.6863  cos_theta_tmp 0.7604  Epoch: 4   Global Step: 61950   Required: 34 hours
Training: 2025-12-01 02:39:43,988-Speed 1099.98 samples/sec   Loss 2.5683 target_logit_mean 0.0004 lma 0.6887  cos_theta_tmp 0.7554  Epoch: 4   Global Step: 62000   Required: 34 hours
Training: 2025-12-01 02:40:01,404-Speed 1102.47 samples/sec   Loss 2.5339 target_logit_mean 0.0002 lma 0.6740  cos_theta_tmp 0.7599  Epoch: 4   Global Step: 62050   Required: 34 hours
Training: 2025-12-01 02:40:18,821-Speed 1102.41 samples/sec   Loss 2.5785 target_logit_mean 0.0015 lma 0.6820  cos_theta_tmp 0.7585  Epoch: 4   Global Step: 62100   Required: 34 hours
Training: 2025-12-01 02:40:36,240-Speed 1102.27 samples/sec   Loss 2.5974 target_logit_mean 0.0008 lma 0.6929  cos_theta_tmp 0.7623  Epoch: 4   Global Step: 62150   Required: 34 hours
Training: 2025-12-01 02:40:53,657-Speed 1102.40 samples/sec   Loss 2.5281 target_logit_mean -0.0003 lma 0.6784  cos_theta_tmp 0.7544  Epoch: 4   Global Step: 62200   Required: 34 hours
Training: 2025-12-01 02:41:11,074-Speed 1102.41 samples/sec   Loss 2.5792 target_logit_mean 0.0011 lma 0.6833  cos_theta_tmp 0.7609  Epoch: 4   Global Step: 62250   Required: 34 hours
Training: 2025-12-01 02:41:28,491-Speed 1102.45 samples/sec   Loss 2.5444 target_logit_mean -0.0015 lma 0.6807  cos_theta_tmp 0.7599  Epoch: 4   Global Step: 62300   Required: 34 hours
Training: 2025-12-01 02:41:45,910-Speed 1102.30 samples/sec   Loss 2.5403 target_logit_mean 0.0011 lma 0.6862  cos_theta_tmp 0.7643  Epoch: 4   Global Step: 62350   Required: 34 hours
Training: 2025-12-01 02:42:03,329-Speed 1102.26 samples/sec   Loss 2.5198 target_logit_mean 0.0006 lma 0.6913  cos_theta_tmp 0.7637  Epoch: 4   Global Step: 62400   Required: 34 hours
Training: 2025-12-01 02:42:20,744-Speed 1102.56 samples/sec   Loss 2.5940 target_logit_mean 0.0011 lma 0.6750  cos_theta_tmp 0.7506  Epoch: 4   Global Step: 62450   Required: 34 hours
Training: 2025-12-01 02:42:38,162-Speed 1102.33 samples/sec   Loss 2.6057 target_logit_mean -0.0020 lma 0.6723  cos_theta_tmp 0.7530  Epoch: 4   Global Step: 62500   Required: 34 hours
Training: 2025-12-01 02:42:55,578-Speed 1102.52 samples/sec   Loss 2.5779 target_logit_mean 0.0016 lma 0.6897  cos_theta_tmp 0.7576  Epoch: 4   Global Step: 62550   Required: 34 hours
Training: 2025-12-01 02:43:12,993-Speed 1102.51 samples/sec   Loss 2.5305 target_logit_mean 0.0008 lma 0.6830  cos_theta_tmp 0.7609  Epoch: 4   Global Step: 62600   Required: 34 hours
Training: 2025-12-01 02:43:30,410-Speed 1102.42 samples/sec   Loss 2.5459 target_logit_mean -0.0014 lma 0.6843  cos_theta_tmp 0.7506  Epoch: 4   Global Step: 62650   Required: 34 hours
Training: 2025-12-01 02:43:47,859-Speed 1100.38 samples/sec   Loss 2.5163 target_logit_mean 0.0005 lma 0.6902  cos_theta_tmp 0.7623  Epoch: 4   Global Step: 62700   Required: 34 hours
Training: 2025-12-01 02:44:05,280-Speed 1102.18 samples/sec   Loss 2.6142 target_logit_mean 0.0005 lma 0.6777  cos_theta_tmp 0.7619  Epoch: 4   Global Step: 62750   Required: 34 hours
Training: 2025-12-01 02:44:22,694-Speed 1102.60 samples/sec   Loss 2.5466 target_logit_mean 0.0027 lma 0.6861  cos_theta_tmp 0.7636  Epoch: 4   Global Step: 62800   Required: 34 hours
Training: 2025-12-01 02:44:40,106-Speed 1102.71 samples/sec   Loss 2.5259 target_logit_mean 0.0016 lma 0.6900  cos_theta_tmp 0.7642  Epoch: 4   Global Step: 62850   Required: 34 hours
Training: 2025-12-01 02:44:57,515-Speed 1102.91 samples/sec   Loss 2.5923 target_logit_mean 0.0003 lma 0.6739  cos_theta_tmp 0.7583  Epoch: 4   Global Step: 62900   Required: 34 hours
Training: 2025-12-01 02:45:14,928-Speed 1102.66 samples/sec   Loss 2.6148 target_logit_mean -0.0034 lma 0.6731  cos_theta_tmp 0.7559  Epoch: 4   Global Step: 62950   Required: 34 hours
Training: 2025-12-01 02:45:32,342-Speed 1102.63 samples/sec   Loss 2.5259 target_logit_mean 0.0003 lma 0.6891  cos_theta_tmp 0.7592  Epoch: 4   Global Step: 63000   Required: 34 hours
Training: 2025-12-01 02:45:49,753-Speed 1102.77 samples/sec   Loss 2.5406 target_logit_mean -0.0008 lma 0.6800  cos_theta_tmp 0.7562  Epoch: 4   Global Step: 63050   Required: 34 hours
Training: 2025-12-01 02:46:07,167-Speed 1102.59 samples/sec   Loss 2.5310 target_logit_mean 0.0015 lma 0.6827  cos_theta_tmp 0.7573  Epoch: 4   Global Step: 63100   Required: 34 hours
Training: 2025-12-01 02:46:24,582-Speed 1102.55 samples/sec   Loss 2.5213 target_logit_mean 0.0000 lma 0.6818  cos_theta_tmp 0.7602  Epoch: 4   Global Step: 63150   Required: 34 hours
Training: 2025-12-01 02:46:41,995-Speed 1102.63 samples/sec   Loss 2.5892 target_logit_mean 0.0002 lma 0.6738  cos_theta_tmp 0.7495  Epoch: 4   Global Step: 63200   Required: 34 hours
Training: 2025-12-01 02:46:59,408-Speed 1102.70 samples/sec   Loss 2.5322 target_logit_mean 0.0001 lma 0.6848  cos_theta_tmp 0.7601  Epoch: 4   Global Step: 63250   Required: 34 hours
Training: 2025-12-01 02:47:16,827-Speed 1102.29 samples/sec   Loss 2.5330 target_logit_mean 0.0019 lma 0.6751  cos_theta_tmp 0.7608  Epoch: 4   Global Step: 63300   Required: 34 hours
Training: 2025-12-01 02:47:34,242-Speed 1102.55 samples/sec   Loss 2.5375 target_logit_mean 0.0001 lma 0.6912  cos_theta_tmp 0.7592  Epoch: 4   Global Step: 63350   Required: 34 hours
Training: 2025-12-01 02:47:51,659-Speed 1102.41 samples/sec   Loss 2.5544 target_logit_mean 0.0029 lma 0.6796  cos_theta_tmp 0.7648  Epoch: 4   Global Step: 63400   Required: 34 hours
Training: 2025-12-01 02:48:09,076-Speed 1102.41 samples/sec   Loss 2.5193 target_logit_mean -0.0006 lma 0.6751  cos_theta_tmp 0.7538  Epoch: 4   Global Step: 63450   Required: 34 hours
Training: 2025-12-01 02:48:26,493-Speed 1102.42 samples/sec   Loss 2.5403 target_logit_mean 0.0011 lma 0.6730  cos_theta_tmp 0.7647  Epoch: 4   Global Step: 63500   Required: 34 hours
Training: 2025-12-01 02:48:43,905-Speed 1102.70 samples/sec   Loss 2.5385 target_logit_mean 0.0005 lma 0.6916  cos_theta_tmp 0.7597  Epoch: 4   Global Step: 63550   Required: 34 hours
Training: 2025-12-01 02:49:01,317-Speed 1102.72 samples/sec   Loss 2.5711 target_logit_mean -0.0007 lma 0.6812  cos_theta_tmp 0.7575  Epoch: 4   Global Step: 63600   Required: 34 hours
Training: 2025-12-01 02:49:18,735-Speed 1102.39 samples/sec   Loss 2.5777 target_logit_mean -0.0006 lma 0.6910  cos_theta_tmp 0.7622  Epoch: 4   Global Step: 63650   Required: 34 hours
Training: 2025-12-01 02:49:36,148-Speed 1102.61 samples/sec   Loss 2.5617 target_logit_mean 0.0001 lma 0.6817  cos_theta_tmp 0.7571  Epoch: 4   Global Step: 63700   Required: 34 hours
Training: 2025-12-01 02:49:53,557-Speed 1102.95 samples/sec   Loss 2.6131 target_logit_mean 0.0016 lma 0.6839  cos_theta_tmp 0.7579  Epoch: 4   Global Step: 63750   Required: 34 hours
Training: 2025-12-01 02:50:10,972-Speed 1102.54 samples/sec   Loss 2.5312 target_logit_mean -0.0032 lma 0.6882  cos_theta_tmp 0.7644  Epoch: 4   Global Step: 63800   Required: 34 hours
Training: 2025-12-01 02:50:28,390-Speed 1102.30 samples/sec   Loss 2.5726 target_logit_mean -0.0006 lma 0.6631  cos_theta_tmp 0.7599  Epoch: 4   Global Step: 63850   Required: 34 hours
Training: 2025-12-01 02:50:45,803-Speed 1102.70 samples/sec   Loss 2.5303 target_logit_mean -0.0016 lma 0.6854  cos_theta_tmp 0.7605  Epoch: 4   Global Step: 63900   Required: 34 hours
Training: 2025-12-01 02:51:03,223-Speed 1102.20 samples/sec   Loss 2.5709 target_logit_mean 0.0002 lma 0.6895  cos_theta_tmp 0.7482  Epoch: 4   Global Step: 63950   Required: 34 hours
Training: 2025-12-01 02:51:20,640-Speed 1102.39 samples/sec   Loss 2.5783 target_logit_mean 0.0009 lma 0.6845  cos_theta_tmp 0.7565  Epoch: 4   Global Step: 64000   Required: 34 hours
Training: 2025-12-01 02:51:38,052-Speed 1102.75 samples/sec   Loss 2.5637 target_logit_mean 0.0014 lma 0.6865  cos_theta_tmp 0.7592  Epoch: 4   Global Step: 64050   Required: 34 hours
Training: 2025-12-01 02:51:55,463-Speed 1102.76 samples/sec   Loss 2.5031 target_logit_mean 0.0014 lma 0.6726  cos_theta_tmp 0.7555  Epoch: 4   Global Step: 64100   Required: 34 hours
Training: 2025-12-01 02:52:12,880-Speed 1102.41 samples/sec   Loss 2.5296 target_logit_mean 0.0011 lma 0.6830  cos_theta_tmp 0.7578  Epoch: 4   Global Step: 64150   Required: 34 hours
Training: 2025-12-01 02:52:30,295-Speed 1102.54 samples/sec   Loss 2.6104 target_logit_mean -0.0013 lma 0.6866  cos_theta_tmp 0.7595  Epoch: 4   Global Step: 64200   Required: 34 hours
Training: 2025-12-01 02:52:47,712-Speed 1102.41 samples/sec   Loss 2.6104 target_logit_mean 0.0015 lma 0.6830  cos_theta_tmp 0.7615  Epoch: 4   Global Step: 64250   Required: 34 hours
Training: 2025-12-01 02:53:05,128-Speed 1102.46 samples/sec   Loss 2.5444 target_logit_mean 0.0005 lma 0.6790  cos_theta_tmp 0.7574  Epoch: 4   Global Step: 64300   Required: 34 hours
Training: 2025-12-01 02:53:22,543-Speed 1102.51 samples/sec   Loss 2.5345 target_logit_mean 0.0003 lma 0.6795  cos_theta_tmp 0.7577  Epoch: 4   Global Step: 64350   Required: 34 hours
Training: 2025-12-01 02:53:39,957-Speed 1102.62 samples/sec   Loss 2.5423 target_logit_mean -0.0006 lma 0.6952  cos_theta_tmp 0.7598  Epoch: 4   Global Step: 64400   Required: 34 hours
Training: 2025-12-01 02:53:57,377-Speed 1102.24 samples/sec   Loss 2.5128 target_logit_mean 0.0006 lma 0.6875  cos_theta_tmp 0.7697  Epoch: 4   Global Step: 64450   Required: 34 hours
Training: 2025-12-01 02:54:14,789-Speed 1102.70 samples/sec   Loss 2.5351 target_logit_mean -0.0010 lma 0.6794  cos_theta_tmp 0.7559  Epoch: 4   Global Step: 64500   Required: 34 hours
Training: 2025-12-01 02:54:32,206-Speed 1102.46 samples/sec   Loss 2.4564 target_logit_mean -0.0000 lma 0.6787  cos_theta_tmp 0.7618  Epoch: 4   Global Step: 64550   Required: 34 hours
Training: 2025-12-01 02:54:49,618-Speed 1102.67 samples/sec   Loss 2.5066 target_logit_mean -0.0014 lma 0.6718  cos_theta_tmp 0.7560  Epoch: 4   Global Step: 64600   Required: 34 hours
Training: 2025-12-01 02:55:07,032-Speed 1102.61 samples/sec   Loss 2.5380 target_logit_mean -0.0031 lma 0.6730  cos_theta_tmp 0.7543  Epoch: 4   Global Step: 64650   Required: 34 hours
Training: 2025-12-01 02:55:24,450-Speed 1102.33 samples/sec   Loss 2.5889 target_logit_mean 0.0022 lma 0.6913  cos_theta_tmp 0.7631  Epoch: 4   Global Step: 64700   Required: 34 hours
Training: 2025-12-01 02:55:41,865-Speed 1102.55 samples/sec   Loss 2.5421 target_logit_mean 0.0014 lma 0.6876  cos_theta_tmp 0.7622  Epoch: 4   Global Step: 64750   Required: 34 hours
Training: 2025-12-01 02:55:59,275-Speed 1102.89 samples/sec   Loss 2.5361 target_logit_mean 0.0002 lma 0.6922  cos_theta_tmp 0.7603  Epoch: 4   Global Step: 64800   Required: 34 hours
Training: 2025-12-01 02:56:16,682-Speed 1103.02 samples/sec   Loss 2.5298 target_logit_mean -0.0014 lma 0.6839  cos_theta_tmp 0.7596  Epoch: 4   Global Step: 64850   Required: 34 hours
Training: 2025-12-01 02:56:34,096-Speed 1102.58 samples/sec   Loss 2.5509 target_logit_mean -0.0009 lma 0.6895  cos_theta_tmp 0.7614  Epoch: 4   Global Step: 64900   Required: 34 hours
Training: 2025-12-01 02:56:51,507-Speed 1102.79 samples/sec   Loss 2.5342 target_logit_mean -0.0008 lma 0.6816  cos_theta_tmp 0.7555  Epoch: 4   Global Step: 64950   Required: 34 hours
Training: 2025-12-01 02:57:08,920-Speed 1102.67 samples/sec   Loss 2.5358 target_logit_mean 0.0003 lma 0.6732  cos_theta_tmp 0.7608  Epoch: 4   Global Step: 65000   Required: 34 hours
Training: 2025-12-01 02:57:26,332-Speed 1102.74 samples/sec   Loss 2.5348 target_logit_mean 0.0004 lma 0.6889  cos_theta_tmp 0.7591  Epoch: 4   Global Step: 65050   Required: 34 hours
Training: 2025-12-01 02:57:43,746-Speed 1102.64 samples/sec   Loss 2.5214 target_logit_mean 0.0007 lma 0.6832  cos_theta_tmp 0.7650  Epoch: 4   Global Step: 65100   Required: 34 hours
Training: 2025-12-01 02:58:01,158-Speed 1102.74 samples/sec   Loss 2.5596 target_logit_mean -0.0009 lma 0.6903  cos_theta_tmp 0.7644  Epoch: 4   Global Step: 65150   Required: 34 hours
Training: 2025-12-01 02:58:18,575-Speed 1102.38 samples/sec   Loss 2.5314 target_logit_mean 0.0016 lma 0.6829  cos_theta_tmp 0.7620  Epoch: 4   Global Step: 65200   Required: 34 hours
Training: 2025-12-01 02:58:35,989-Speed 1102.57 samples/sec   Loss 2.5913 target_logit_mean 0.0029 lma 0.6803  cos_theta_tmp 0.7575  Epoch: 4   Global Step: 65250   Required: 34 hours
Training: 2025-12-01 02:58:53,402-Speed 1102.69 samples/sec   Loss 2.5556 target_logit_mean -0.0012 lma 0.6789  cos_theta_tmp 0.7555  Epoch: 4   Global Step: 65300   Required: 34 hours
Training: 2025-12-01 02:59:10,819-Speed 1102.39 samples/sec   Loss 2.5451 target_logit_mean -0.0023 lma 0.6783  cos_theta_tmp 0.7579  Epoch: 4   Global Step: 65350   Required: 34 hours
Training: 2025-12-01 02:59:28,227-Speed 1103.02 samples/sec   Loss 2.5832 target_logit_mean 0.0034 lma 0.6821  cos_theta_tmp 0.7636  Epoch: 4   Global Step: 65400   Required: 34 hours
Training: 2025-12-01 02:59:45,636-Speed 1102.92 samples/sec   Loss 2.5632 target_logit_mean 0.0017 lma 0.6700  cos_theta_tmp 0.7623  Epoch: 4   Global Step: 65450   Required: 34 hours
Training: 2025-12-01 03:00:03,051-Speed 1102.56 samples/sec   Loss 2.6014 target_logit_mean 0.0004 lma 0.6848  cos_theta_tmp 0.7551  Epoch: 4   Global Step: 65500   Required: 34 hours
Training: 2025-12-01 03:00:20,458-Speed 1103.01 samples/sec   Loss 2.5111 target_logit_mean 0.0018 lma 0.6823  cos_theta_tmp 0.7617  Epoch: 4   Global Step: 65550   Required: 34 hours
Training: 2025-12-01 03:00:37,872-Speed 1102.62 samples/sec   Loss 2.4721 target_logit_mean 0.0001 lma 0.6802  cos_theta_tmp 0.7547  Epoch: 4   Global Step: 65600   Required: 34 hours
Training: 2025-12-01 03:00:55,278-Speed 1103.09 samples/sec   Loss 2.4593 target_logit_mean -0.0006 lma 0.6762  cos_theta_tmp 0.7639  Epoch: 4   Global Step: 65650   Required: 34 hours
Training: 2025-12-01 03:01:12,689-Speed 1102.83 samples/sec   Loss 2.5198 target_logit_mean 0.0007 lma 0.6747  cos_theta_tmp 0.7570  Epoch: 4   Global Step: 65700   Required: 34 hours
Training: 2025-12-01 03:01:30,101-Speed 1102.68 samples/sec   Loss 2.5883 target_logit_mean -0.0022 lma 0.6841  cos_theta_tmp 0.7543  Epoch: 4   Global Step: 65750   Required: 34 hours
Training: 2025-12-01 03:01:47,507-Speed 1103.11 samples/sec   Loss 2.5419 target_logit_mean -0.0010 lma 0.6843  cos_theta_tmp 0.7611  Epoch: 4   Global Step: 65800   Required: 34 hours
Training: 2025-12-01 03:02:04,916-Speed 1102.96 samples/sec   Loss 2.4929 target_logit_mean 0.0011 lma 0.6780  cos_theta_tmp 0.7596  Epoch: 4   Global Step: 65850   Required: 34 hours
Training: 2025-12-01 03:02:22,326-Speed 1102.81 samples/sec   Loss 2.5083 target_logit_mean 0.0005 lma 0.6902  cos_theta_tmp 0.7687  Epoch: 4   Global Step: 65900   Required: 34 hours
Training: 2025-12-01 03:02:39,742-Speed 1102.50 samples/sec   Loss 2.5303 target_logit_mean -0.0009 lma 0.6746  cos_theta_tmp 0.7596  Epoch: 4   Global Step: 65950   Required: 34 hours
Training: 2025-12-01 03:02:57,152-Speed 1102.83 samples/sec   Loss 2.5774 target_logit_mean 0.0010 lma 0.6872  cos_theta_tmp 0.7603  Epoch: 4   Global Step: 66000   Required: 34 hours
Training: 2025-12-01 03:03:14,566-Speed 1102.62 samples/sec   Loss 2.5806 target_logit_mean -0.0018 lma 0.6872  cos_theta_tmp 0.7584  Epoch: 4   Global Step: 66050   Required: 34 hours
Training: 2025-12-01 03:03:31,979-Speed 1102.67 samples/sec   Loss 2.6125 target_logit_mean -0.0006 lma 0.6870  cos_theta_tmp 0.7571  Epoch: 4   Global Step: 66100   Required: 34 hours
Training: 2025-12-01 03:03:49,394-Speed 1102.51 samples/sec   Loss 2.5194 target_logit_mean -0.0039 lma 0.6857  cos_theta_tmp 0.7599  Epoch: 4   Global Step: 66150   Required: 34 hours
Training: 2025-12-01 03:04:06,811-Speed 1102.40 samples/sec   Loss 2.4805 target_logit_mean 0.0010 lma 0.6888  cos_theta_tmp 0.7638  Epoch: 4   Global Step: 66200   Required: 34 hours
Training: 2025-12-01 03:04:24,230-Speed 1102.29 samples/sec   Loss 2.4946 target_logit_mean -0.0016 lma 0.6861  cos_theta_tmp 0.7549  Epoch: 4   Global Step: 66250   Required: 34 hours
Training: 2025-12-01 03:04:41,645-Speed 1102.59 samples/sec   Loss 2.5349 target_logit_mean -0.0024 lma 0.6853  cos_theta_tmp 0.7562  Epoch: 4   Global Step: 66300   Required: 34 hours
Training: 2025-12-01 03:04:59,060-Speed 1102.50 samples/sec   Loss 2.5335 target_logit_mean -0.0006 lma 0.6891  cos_theta_tmp 0.7635  Epoch: 4   Global Step: 66350   Required: 34 hours
Training: 2025-12-01 03:05:16,476-Speed 1102.50 samples/sec   Loss 2.5616 target_logit_mean 0.0013 lma 0.6806  cos_theta_tmp 0.7562  Epoch: 4   Global Step: 66400   Required: 34 hours
Training: 2025-12-01 03:05:33,888-Speed 1102.68 samples/sec   Loss 2.5525 target_logit_mean -0.0010 lma 0.6814  cos_theta_tmp 0.7624  Epoch: 4   Global Step: 66450   Required: 34 hours
Training: 2025-12-01 03:05:51,300-Speed 1102.72 samples/sec   Loss 2.5360 target_logit_mean 0.0014 lma 0.6847  cos_theta_tmp 0.7618  Epoch: 4   Global Step: 66500   Required: 34 hours
Training: 2025-12-01 03:06:08,717-Speed 1102.41 samples/sec   Loss 2.4619 target_logit_mean 0.0016 lma 0.6825  cos_theta_tmp 0.7652  Epoch: 4   Global Step: 66550   Required: 34 hours
Training: 2025-12-01 03:06:26,131-Speed 1102.63 samples/sec   Loss 2.5714 target_logit_mean 0.0012 lma 0.6829  cos_theta_tmp 0.7598  Epoch: 4   Global Step: 66600   Required: 34 hours
Training: 2025-12-01 03:06:43,547-Speed 1102.51 samples/sec   Loss 2.5709 target_logit_mean -0.0008 lma 0.6755  cos_theta_tmp 0.7642  Epoch: 4   Global Step: 66650   Required: 34 hours
Training: 2025-12-01 03:07:00,963-Speed 1102.44 samples/sec   Loss 2.5457 target_logit_mean -0.0006 lma 0.6867  cos_theta_tmp 0.7612  Epoch: 4   Global Step: 66700   Required: 34 hours
Training: 2025-12-01 03:07:18,382-Speed 1102.28 samples/sec   Loss 2.5474 target_logit_mean 0.0001 lma 0.6747  cos_theta_tmp 0.7566  Epoch: 4   Global Step: 66750   Required: 34 hours
Training: 2025-12-01 03:07:35,794-Speed 1102.76 samples/sec   Loss 2.5325 target_logit_mean -0.0002 lma 0.6890  cos_theta_tmp 0.7572  Epoch: 4   Global Step: 66800   Required: 34 hours
Training: 2025-12-01 03:07:53,210-Speed 1102.43 samples/sec   Loss 2.5118 target_logit_mean 0.0010 lma 0.6861  cos_theta_tmp 0.7696  Epoch: 4   Global Step: 66850   Required: 34 hours
Training: 2025-12-01 03:08:10,622-Speed 1102.74 samples/sec   Loss 2.5692 target_logit_mean 0.0006 lma 0.6859  cos_theta_tmp 0.7609  Epoch: 4   Global Step: 66900   Required: 34 hours
Training: 2025-12-01 03:08:28,035-Speed 1102.69 samples/sec   Loss 2.5472 target_logit_mean 0.0015 lma 0.6925  cos_theta_tmp 0.7645  Epoch: 4   Global Step: 66950   Required: 34 hours
Training: 2025-12-01 03:08:45,447-Speed 1102.66 samples/sec   Loss 2.5021 target_logit_mean 0.0013 lma 0.6880  cos_theta_tmp 0.7633  Epoch: 4   Global Step: 67000   Required: 34 hours
Training: 2025-12-01 03:09:02,863-Speed 1102.49 samples/sec   Loss 2.5164 target_logit_mean 0.0000 lma 0.6927  cos_theta_tmp 0.7606  Epoch: 4   Global Step: 67050   Required: 34 hours
Training: 2025-12-01 03:09:20,277-Speed 1102.62 samples/sec   Loss 2.5356 target_logit_mean -0.0005 lma 0.6869  cos_theta_tmp 0.7568  Epoch: 4   Global Step: 67100   Required: 34 hours
Training: 2025-12-01 03:09:37,693-Speed 1102.47 samples/sec   Loss 2.5103 target_logit_mean 0.0006 lma 0.6924  cos_theta_tmp 0.7608  Epoch: 4   Global Step: 67150   Required: 34 hours
Training: 2025-12-01 03:09:55,105-Speed 1102.71 samples/sec   Loss 2.4936 target_logit_mean 0.0009 lma 0.6840  cos_theta_tmp 0.7613  Epoch: 4   Global Step: 67200   Required: 34 hours
Training: 2025-12-01 03:10:12,517-Speed 1102.71 samples/sec   Loss 2.5391 target_logit_mean 0.0008 lma 0.6713  cos_theta_tmp 0.7590  Epoch: 4   Global Step: 67250   Required: 34 hours
Training: 2025-12-01 03:10:29,932-Speed 1102.55 samples/sec   Loss 2.5258 target_logit_mean -0.0010 lma 0.6908  cos_theta_tmp 0.7548  Epoch: 4   Global Step: 67300   Required: 34 hours
Training: 2025-12-01 03:10:47,346-Speed 1102.61 samples/sec   Loss 2.5770 target_logit_mean -0.0031 lma 0.6727  cos_theta_tmp 0.7496  Epoch: 4   Global Step: 67350   Required: 34 hours
