Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-01 11:49:02,657-Speed 1101.64 samples/sec   Loss 1.1339 target_logit_mean 0.0027 lma 0.6938  cos_theta_tmp 0.8198  Epoch: 10   Global Step: 153350   Required: 24 hours
Training: 2025-12-01 11:49:20,085-Speed 1101.70 samples/sec   Loss 1.1583 target_logit_mean -0.0001 lma 0.6813  cos_theta_tmp 0.8182  Epoch: 10   Global Step: 153400   Required: 24 hours
Training: 2025-12-01 11:49:37,521-Speed 1101.22 samples/sec   Loss 1.1517 target_logit_mean 0.0004 lma 0.6929  cos_theta_tmp 0.8124  Epoch: 10   Global Step: 153450   Required: 24 hours
Training: 2025-12-01 11:49:54,956-Speed 1101.29 samples/sec   Loss 1.1623 target_logit_mean -0.0010 lma 0.6878  cos_theta_tmp 0.8151  Epoch: 10   Global Step: 153500   Required: 24 hours
Training: 2025-12-01 11:50:12,393-Speed 1101.16 samples/sec   Loss 1.1166 target_logit_mean -0.0028 lma 0.6906  cos_theta_tmp 0.8178  Epoch: 10   Global Step: 153550   Required: 24 hours
Training: 2025-12-01 11:50:29,830-Speed 1101.12 samples/sec   Loss 1.1169 target_logit_mean -0.0002 lma 0.6783  cos_theta_tmp 0.8209  Epoch: 10   Global Step: 153600   Required: 24 hours
Training: 2025-12-01 11:50:47,265-Speed 1101.26 samples/sec   Loss 1.1179 target_logit_mean -0.0014 lma 0.6873  cos_theta_tmp 0.8128  Epoch: 10   Global Step: 153650   Required: 24 hours
Training: 2025-12-01 11:51:04,694-Speed 1101.68 samples/sec   Loss 1.1230 target_logit_mean 0.0011 lma 0.6923  cos_theta_tmp 0.8196  Epoch: 10   Global Step: 153700   Required: 24 hours
Training: 2025-12-01 11:51:22,127-Speed 1101.36 samples/sec   Loss 1.0864 target_logit_mean 0.0011 lma 0.6785  cos_theta_tmp 0.8123  Epoch: 10   Global Step: 153750   Required: 24 hours
Training: 2025-12-01 11:51:39,562-Speed 1101.28 samples/sec   Loss 1.1655 target_logit_mean 0.0018 lma 0.6906  cos_theta_tmp 0.8150  Epoch: 10   Global Step: 153800   Required: 24 hours
Training: 2025-12-01 11:51:56,991-Speed 1101.64 samples/sec   Loss 1.0983 target_logit_mean -0.0003 lma 0.6911  cos_theta_tmp 0.8139  Epoch: 10   Global Step: 153850   Required: 24 hours
Training: 2025-12-01 11:52:14,423-Speed 1101.51 samples/sec   Loss 1.1403 target_logit_mean 0.0009 lma 0.6824  cos_theta_tmp 0.8161  Epoch: 10   Global Step: 153900   Required: 24 hours
Training: 2025-12-01 11:52:31,855-Speed 1101.44 samples/sec   Loss 1.1381 target_logit_mean -0.0013 lma 0.6834  cos_theta_tmp 0.8105  Epoch: 10   Global Step: 153950   Required: 24 hours
Training: 2025-12-01 11:52:49,287-Speed 1101.48 samples/sec   Loss 1.1379 target_logit_mean -0.0016 lma 0.6826  cos_theta_tmp 0.8123  Epoch: 10   Global Step: 154000   Required: 24 hours
Training: 2025-12-01 11:53:06,717-Speed 1101.58 samples/sec   Loss 1.1336 target_logit_mean -0.0019 lma 0.6884  cos_theta_tmp 0.8162  Epoch: 10   Global Step: 154050   Required: 24 hours
Training: 2025-12-01 11:53:24,148-Speed 1101.55 samples/sec   Loss 1.1692 target_logit_mean -0.0013 lma 0.6713  cos_theta_tmp 0.8127  Epoch: 10   Global Step: 154100   Required: 24 hours
Training: 2025-12-01 11:53:41,577-Speed 1101.62 samples/sec   Loss 1.1290 target_logit_mean -0.0014 lma 0.6925  cos_theta_tmp 0.8142  Epoch: 10   Global Step: 154150   Required: 24 hours
Training: 2025-12-01 11:53:59,010-Speed 1101.41 samples/sec   Loss 1.1617 target_logit_mean 0.0031 lma 0.6868  cos_theta_tmp 0.8223  Epoch: 10   Global Step: 154200   Required: 24 hours
Training: 2025-12-01 11:54:16,440-Speed 1101.61 samples/sec   Loss 1.1659 target_logit_mean 0.0015 lma 0.6972  cos_theta_tmp 0.8133  Epoch: 10   Global Step: 154250   Required: 24 hours
Training: 2025-12-01 11:54:33,873-Speed 1101.38 samples/sec   Loss 1.1478 target_logit_mean -0.0024 lma 0.6878  cos_theta_tmp 0.8138  Epoch: 10   Global Step: 154300   Required: 24 hours
Training: 2025-12-01 11:54:51,304-Speed 1101.51 samples/sec   Loss 1.1298 target_logit_mean 0.0023 lma 0.6836  cos_theta_tmp 0.8181  Epoch: 10   Global Step: 154350   Required: 24 hours
Training: 2025-12-01 11:55:08,735-Speed 1101.53 samples/sec   Loss 1.1484 target_logit_mean -0.0002 lma 0.6822  cos_theta_tmp 0.8150  Epoch: 10   Global Step: 154400   Required: 24 hours
Training: 2025-12-01 11:55:26,165-Speed 1101.60 samples/sec   Loss 1.1280 target_logit_mean -0.0007 lma 0.6850  cos_theta_tmp 0.8179  Epoch: 10   Global Step: 154450   Required: 24 hours
Training: 2025-12-01 11:55:43,596-Speed 1101.52 samples/sec   Loss 1.1383 target_logit_mean -0.0021 lma 0.6889  cos_theta_tmp 0.8154  Epoch: 10   Global Step: 154500   Required: 24 hours
Training: 2025-12-01 11:56:01,028-Speed 1101.44 samples/sec   Loss 1.1558 target_logit_mean -0.0026 lma 0.6814  cos_theta_tmp 0.8167  Epoch: 10   Global Step: 154550   Required: 24 hours
Training: 2025-12-01 11:56:18,462-Speed 1101.35 samples/sec   Loss 1.1361 target_logit_mean -0.0042 lma 0.6853  cos_theta_tmp 0.8129  Epoch: 10   Global Step: 154600   Required: 24 hours
Training: 2025-12-01 11:56:35,895-Speed 1101.39 samples/sec   Loss 1.1708 target_logit_mean 0.0026 lma 0.6883  cos_theta_tmp 0.8180  Epoch: 10   Global Step: 154650   Required: 24 hours
Training: 2025-12-01 11:56:53,324-Speed 1101.67 samples/sec   Loss 1.1630 target_logit_mean 0.0012 lma 0.6881  cos_theta_tmp 0.8135  Epoch: 10   Global Step: 154700   Required: 24 hours
Training: 2025-12-01 11:57:10,752-Speed 1101.70 samples/sec   Loss 1.1361 target_logit_mean -0.0027 lma 0.6859  cos_theta_tmp 0.8123  Epoch: 10   Global Step: 154750   Required: 24 hours
Training: 2025-12-01 11:57:28,186-Speed 1101.33 samples/sec   Loss 1.1280 target_logit_mean 0.0001 lma 0.6953  cos_theta_tmp 0.8179  Epoch: 10   Global Step: 154800   Required: 24 hours
Training: 2025-12-01 11:57:45,611-Speed 1101.94 samples/sec   Loss 1.1154 target_logit_mean 0.0009 lma 0.6884  cos_theta_tmp 0.8197  Epoch: 10   Global Step: 154850   Required: 24 hours
Training: 2025-12-01 11:58:03,046-Speed 1101.25 samples/sec   Loss 1.1235 target_logit_mean 0.0020 lma 0.6947  cos_theta_tmp 0.8195  Epoch: 10   Global Step: 154900   Required: 24 hours
Training: 2025-12-01 11:58:20,479-Speed 1101.42 samples/sec   Loss 1.1345 target_logit_mean 0.0006 lma 0.6967  cos_theta_tmp 0.8158  Epoch: 10   Global Step: 154950   Required: 24 hours
Training: 2025-12-01 11:58:37,907-Speed 1101.75 samples/sec   Loss 1.1473 target_logit_mean -0.0011 lma 0.7061  cos_theta_tmp 0.8144  Epoch: 10   Global Step: 155000   Required: 24 hours
Training: 2025-12-01 11:58:55,333-Speed 1101.82 samples/sec   Loss 1.1322 target_logit_mean 0.0005 lma 0.6924  cos_theta_tmp 0.8151  Epoch: 10   Global Step: 155050   Required: 24 hours
Training: 2025-12-01 11:59:12,763-Speed 1101.62 samples/sec   Loss 1.1163 target_logit_mean 0.0001 lma 0.6779  cos_theta_tmp 0.8124  Epoch: 10   Global Step: 155100   Required: 24 hours
Training: 2025-12-01 11:59:30,196-Speed 1101.39 samples/sec   Loss 1.1355 target_logit_mean 0.0017 lma 0.6921  cos_theta_tmp 0.8148  Epoch: 10   Global Step: 155150   Required: 24 hours
Training: 2025-12-01 11:59:47,630-Speed 1101.29 samples/sec   Loss 1.1752 target_logit_mean -0.0018 lma 0.6834  cos_theta_tmp 0.8114  Epoch: 10   Global Step: 155200   Required: 24 hours
Training: 2025-12-01 12:00:05,065-Speed 1101.32 samples/sec   Loss 1.1441 target_logit_mean 0.0003 lma 0.6786  cos_theta_tmp 0.8122  Epoch: 10   Global Step: 155250   Required: 24 hours
Training: 2025-12-01 12:00:22,498-Speed 1101.38 samples/sec   Loss 1.1164 target_logit_mean 0.0003 lma 0.6975  cos_theta_tmp 0.8160  Epoch: 10   Global Step: 155300   Required: 24 hours
Training: 2025-12-01 12:00:39,931-Speed 1101.42 samples/sec   Loss 1.1743 target_logit_mean -0.0043 lma 0.6838  cos_theta_tmp 0.8136  Epoch: 10   Global Step: 155350   Required: 24 hours
Training: 2025-12-01 12:00:57,396-Speed 1099.36 samples/sec   Loss 1.1473 target_logit_mean 0.0005 lma 0.6920  cos_theta_tmp 0.8144  Epoch: 10   Global Step: 155400   Required: 24 hours
Training: 2025-12-01 12:01:14,975-Speed 1092.26 samples/sec   Loss 1.1226 target_logit_mean 0.0018 lma 0.6900  cos_theta_tmp 0.8203  Epoch: 10   Global Step: 155450   Required: 24 hours
Training: 2025-12-01 12:01:32,531-Speed 1093.68 samples/sec   Loss 1.1228 target_logit_mean 0.0001 lma 0.6840  cos_theta_tmp 0.8167  Epoch: 10   Global Step: 155500   Required: 24 hours
Training: 2025-12-01 12:01:50,135-Speed 1090.69 samples/sec   Loss 1.1334 target_logit_mean 0.0015 lma 0.6877  cos_theta_tmp 0.8209  Epoch: 10   Global Step: 155550   Required: 24 hours
Training: 2025-12-01 12:02:07,675-Speed 1094.66 samples/sec   Loss 1.1445 target_logit_mean -0.0008 lma 0.6970  cos_theta_tmp 0.8173  Epoch: 10   Global Step: 155600   Required: 24 hours
Training: 2025-12-01 12:02:25,082-Speed 1103.03 samples/sec   Loss 1.1843 target_logit_mean 0.0009 lma 0.6952  cos_theta_tmp 0.8131  Epoch: 10   Global Step: 155650   Required: 24 hours
Training: 2025-12-01 12:02:42,501-Speed 1102.27 samples/sec   Loss 1.1429 target_logit_mean 0.0018 lma 0.6944  cos_theta_tmp 0.8186  Epoch: 10   Global Step: 155700   Required: 24 hours
Training: 2025-12-01 12:02:59,912-Speed 1102.85 samples/sec   Loss 1.1479 target_logit_mean 0.0014 lma 0.6962  cos_theta_tmp 0.8165  Epoch: 10   Global Step: 155750   Required: 24 hours
Training: 2025-12-01 12:03:17,338-Speed 1101.84 samples/sec   Loss 1.1259 target_logit_mean -0.0014 lma 0.7013  cos_theta_tmp 0.8167  Epoch: 10   Global Step: 155800   Required: 24 hours
Training: 2025-12-01 12:03:34,742-Speed 1103.19 samples/sec   Loss 1.1265 target_logit_mean 0.0010 lma 0.6758  cos_theta_tmp 0.8124  Epoch: 10   Global Step: 155850   Required: 24 hours
Training: 2025-12-01 12:03:52,157-Speed 1102.54 samples/sec   Loss 1.1387 target_logit_mean 0.0009 lma 0.6806  cos_theta_tmp 0.8183  Epoch: 10   Global Step: 155900   Required: 24 hours
Training: 2025-12-01 12:04:09,575-Speed 1102.36 samples/sec   Loss 1.1165 target_logit_mean 0.0007 lma 0.6774  cos_theta_tmp 0.8127  Epoch: 10   Global Step: 155950   Required: 24 hours
Training: 2025-12-01 12:04:26,985-Speed 1102.84 samples/sec   Loss 1.1653 target_logit_mean 0.0008 lma 0.6978  cos_theta_tmp 0.8157  Epoch: 10   Global Step: 156000   Required: 24 hours
Training: 2025-12-01 12:04:44,402-Speed 1102.41 samples/sec   Loss 1.1619 target_logit_mean 0.0001 lma 0.7000  cos_theta_tmp 0.8177  Epoch: 10   Global Step: 156050   Required: 24 hours
Training: 2025-12-01 12:05:01,808-Speed 1103.11 samples/sec   Loss 1.1419 target_logit_mean 0.0011 lma 0.6848  cos_theta_tmp 0.8162  Epoch: 10   Global Step: 156100   Required: 24 hours
Training: 2025-12-01 12:05:19,227-Speed 1102.30 samples/sec   Loss 1.1416 target_logit_mean -0.0005 lma 0.6861  cos_theta_tmp 0.8139  Epoch: 10   Global Step: 156150   Required: 24 hours
Training: 2025-12-01 12:05:36,650-Speed 1102.00 samples/sec   Loss 1.1387 target_logit_mean 0.0001 lma 0.6862  cos_theta_tmp 0.8189  Epoch: 10   Global Step: 156200   Required: 24 hours
Training: 2025-12-01 12:05:54,056-Speed 1103.10 samples/sec   Loss 1.1410 target_logit_mean -0.0005 lma 0.6897  cos_theta_tmp 0.8153  Epoch: 10   Global Step: 156250   Required: 24 hours
Training: 2025-12-01 12:06:11,469-Speed 1102.68 samples/sec   Loss 1.1238 target_logit_mean 0.0018 lma 0.6883  cos_theta_tmp 0.8163  Epoch: 10   Global Step: 156300   Required: 24 hours
Training: 2025-12-01 12:06:28,871-Speed 1103.37 samples/sec   Loss 1.1306 target_logit_mean -0.0004 lma 0.6964  cos_theta_tmp 0.8199  Epoch: 10   Global Step: 156350   Required: 24 hours
Training: 2025-12-01 12:06:46,279-Speed 1102.98 samples/sec   Loss 1.1376 target_logit_mean -0.0006 lma 0.6853  cos_theta_tmp 0.8183  Epoch: 10   Global Step: 156400   Required: 24 hours
Training: 2025-12-01 12:07:03,680-Speed 1103.43 samples/sec   Loss 1.1184 target_logit_mean -0.0008 lma 0.6815  cos_theta_tmp 0.8118  Epoch: 10   Global Step: 156450   Required: 24 hours
Training: 2025-12-01 12:07:21,092-Speed 1102.69 samples/sec   Loss 1.1522 target_logit_mean 0.0013 lma 0.6839  cos_theta_tmp 0.8150  Epoch: 10   Global Step: 156500   Required: 24 hours
Training: 2025-12-01 12:07:38,506-Speed 1102.60 samples/sec   Loss 1.1559 target_logit_mean 0.0004 lma 0.6929  cos_theta_tmp 0.8192  Epoch: 10   Global Step: 156550   Required: 24 hours
Training: 2025-12-01 12:07:55,911-Speed 1103.17 samples/sec   Loss 1.1712 target_logit_mean -0.0010 lma 0.6853  cos_theta_tmp 0.8144  Epoch: 10   Global Step: 156600   Required: 24 hours
Training: 2025-12-01 12:08:13,324-Speed 1102.67 samples/sec   Loss 1.1136 target_logit_mean -0.0008 lma 0.6827  cos_theta_tmp 0.8154  Epoch: 10   Global Step: 156650   Required: 24 hours
Training: 2025-12-01 12:08:30,723-Speed 1103.54 samples/sec   Loss 1.1285 target_logit_mean -0.0006 lma 0.6936  cos_theta_tmp 0.8151  Epoch: 10   Global Step: 156700   Required: 24 hours
Training: 2025-12-01 12:08:48,141-Speed 1102.37 samples/sec   Loss 1.1232 target_logit_mean -0.0007 lma 0.6934  cos_theta_tmp 0.8185  Epoch: 10   Global Step: 156750   Required: 24 hours
Training: 2025-12-01 12:09:05,554-Speed 1102.68 samples/sec   Loss 1.1389 target_logit_mean -0.0000 lma 0.6922  cos_theta_tmp 0.8181  Epoch: 10   Global Step: 156800   Required: 24 hours
Training: 2025-12-01 12:09:22,958-Speed 1103.25 samples/sec   Loss 1.1413 target_logit_mean -0.0024 lma 0.6769  cos_theta_tmp 0.8147  Epoch: 10   Global Step: 156850   Required: 24 hours
Training: 2025-12-01 12:09:40,370-Speed 1102.70 samples/sec   Loss 1.1601 target_logit_mean -0.0034 lma 0.6859  cos_theta_tmp 0.8115  Epoch: 10   Global Step: 156900   Required: 24 hours
Training: 2025-12-01 12:09:57,782-Speed 1102.78 samples/sec   Loss 1.1706 target_logit_mean 0.0005 lma 0.6864  cos_theta_tmp 0.8141  Epoch: 10   Global Step: 156950   Required: 24 hours
Training: 2025-12-01 12:10:15,194-Speed 1102.72 samples/sec   Loss 1.1375 target_logit_mean -0.0012 lma 0.6900  cos_theta_tmp 0.8198  Epoch: 10   Global Step: 157000   Required: 24 hours
Training: 2025-12-01 12:10:32,595-Speed 1103.40 samples/sec   Loss 1.1411 target_logit_mean -0.0009 lma 0.6948  cos_theta_tmp 0.8157  Epoch: 10   Global Step: 157050   Required: 24 hours
Training: 2025-12-01 12:10:50,010-Speed 1102.58 samples/sec   Loss 1.1611 target_logit_mean 0.0006 lma 0.6920  cos_theta_tmp 0.8182  Epoch: 10   Global Step: 157100   Required: 24 hours
Training: 2025-12-01 12:11:07,419-Speed 1102.91 samples/sec   Loss 1.1265 target_logit_mean -0.0005 lma 0.6896  cos_theta_tmp 0.8156  Epoch: 10   Global Step: 157150   Required: 24 hours
Training: 2025-12-01 12:11:24,819-Speed 1103.50 samples/sec   Loss 1.1070 target_logit_mean -0.0001 lma 0.6933  cos_theta_tmp 0.8177  Epoch: 10   Global Step: 157200   Required: 24 hours
Training: 2025-12-01 12:11:42,230-Speed 1102.75 samples/sec   Loss 1.1345 target_logit_mean 0.0002 lma 0.6782  cos_theta_tmp 0.8146  Epoch: 10   Global Step: 157250   Required: 24 hours
Training: 2025-12-01 12:11:59,629-Speed 1103.56 samples/sec   Loss 1.1172 target_logit_mean -0.0006 lma 0.6978  cos_theta_tmp 0.8157  Epoch: 10   Global Step: 157300   Required: 24 hours
Training: 2025-12-01 12:12:17,040-Speed 1102.81 samples/sec   Loss 1.1109 target_logit_mean 0.0015 lma 0.6929  cos_theta_tmp 0.8156  Epoch: 10   Global Step: 157350   Required: 24 hours
Training: 2025-12-01 12:12:34,437-Speed 1103.65 samples/sec   Loss 1.1362 target_logit_mean -0.0011 lma 0.6999  cos_theta_tmp 0.8150  Epoch: 10   Global Step: 157400   Required: 24 hours
Training: 2025-12-01 12:12:51,850-Speed 1102.74 samples/sec   Loss 1.1479 target_logit_mean -0.0014 lma 0.6904  cos_theta_tmp 0.8151  Epoch: 10   Global Step: 157450   Required: 24 hours
Training: 2025-12-01 12:13:09,263-Speed 1102.72 samples/sec   Loss 1.1184 target_logit_mean -0.0017 lma 0.6761  cos_theta_tmp 0.8115  Epoch: 10   Global Step: 157500   Required: 24 hours
Training: 2025-12-01 12:13:26,663-Speed 1103.45 samples/sec   Loss 1.1540 target_logit_mean 0.0002 lma 0.6955  cos_theta_tmp 0.8192  Epoch: 10   Global Step: 157550   Required: 24 hours
Training: 2025-12-01 12:13:44,076-Speed 1102.68 samples/sec   Loss 1.1459 target_logit_mean -0.0003 lma 0.6856  cos_theta_tmp 0.8138  Epoch: 10   Global Step: 157600   Required: 24 hours
Training: 2025-12-01 12:14:01,475-Speed 1103.58 samples/sec   Loss 1.1796 target_logit_mean -0.0001 lma 0.6856  cos_theta_tmp 0.8139  Epoch: 10   Global Step: 157650   Required: 24 hours
Training: 2025-12-01 12:14:18,884-Speed 1102.88 samples/sec   Loss 1.1597 target_logit_mean 0.0013 lma 0.6937  cos_theta_tmp 0.8141  Epoch: 10   Global Step: 157700   Required: 24 hours
Training: 2025-12-01 12:14:36,298-Speed 1102.60 samples/sec   Loss 1.1569 target_logit_mean -0.0008 lma 0.6851  cos_theta_tmp 0.8100  Epoch: 10   Global Step: 157750   Required: 24 hours
Training: 2025-12-01 12:14:53,702-Speed 1103.29 samples/sec   Loss 1.1741 target_logit_mean -0.0022 lma 0.6835  cos_theta_tmp 0.8132  Epoch: 10   Global Step: 157800   Required: 24 hours
Training: 2025-12-01 12:15:11,112-Speed 1102.82 samples/sec   Loss 1.1670 target_logit_mean 0.0000 lma 0.6915  cos_theta_tmp 0.8156  Epoch: 10   Global Step: 157850   Required: 24 hours
Training: 2025-12-01 12:15:28,512-Speed 1103.48 samples/sec   Loss 1.1275 target_logit_mean 0.0003 lma 0.6742  cos_theta_tmp 0.8112  Epoch: 10   Global Step: 157900   Required: 24 hours
Training: 2025-12-01 12:15:45,927-Speed 1102.57 samples/sec   Loss 1.1435 target_logit_mean -0.0002 lma 0.6765  cos_theta_tmp 0.8117  Epoch: 10   Global Step: 157950   Required: 24 hours
Training: 2025-12-01 12:16:03,335-Speed 1102.96 samples/sec   Loss 1.1332 target_logit_mean -0.0004 lma 0.6877  cos_theta_tmp 0.8152  Epoch: 10   Global Step: 158000   Required: 24 hours
Training: 2025-12-01 12:16:20,748-Speed 1102.65 samples/sec   Loss 1.1479 target_logit_mean 0.0033 lma 0.6897  cos_theta_tmp 0.8174  Epoch: 10   Global Step: 158050   Required: 24 hours
Training: 2025-12-01 12:16:38,161-Speed 1102.70 samples/sec   Loss 1.1576 target_logit_mean -0.0022 lma 0.6942  cos_theta_tmp 0.8194  Epoch: 10   Global Step: 158100   Required: 24 hours
Training: 2025-12-01 12:16:55,567-Speed 1103.10 samples/sec   Loss 1.1266 target_logit_mean -0.0016 lma 0.6887  cos_theta_tmp 0.8146  Epoch: 10   Global Step: 158150   Required: 24 hours
Training: 2025-12-01 12:17:12,980-Speed 1102.69 samples/sec   Loss 1.1098 target_logit_mean 0.0023 lma 0.6845  cos_theta_tmp 0.8217  Epoch: 10   Global Step: 158200   Required: 24 hours
Training: 2025-12-01 12:17:30,382-Speed 1103.36 samples/sec   Loss 1.1512 target_logit_mean 0.0032 lma 0.6933  cos_theta_tmp 0.8150  Epoch: 10   Global Step: 158250   Required: 24 hours
Training: 2025-12-01 12:17:47,828-Speed 1100.58 samples/sec   Loss 1.1389 target_logit_mean 0.0015 lma 0.7001  cos_theta_tmp 0.8193  Epoch: 10   Global Step: 158300   Required: 24 hours
Training: 2025-12-01 12:18:05,228-Speed 1103.43 samples/sec   Loss 1.1556 target_logit_mean 0.0009 lma 0.6974  cos_theta_tmp 0.8181  Epoch: 10   Global Step: 158350   Required: 24 hours
Training: 2025-12-01 12:18:22,646-Speed 1102.40 samples/sec   Loss 1.1402 target_logit_mean -0.0001 lma 0.6915  cos_theta_tmp 0.8166  Epoch: 10   Global Step: 158400   Required: 24 hours
Training: 2025-12-01 12:18:40,058-Speed 1102.73 samples/sec   Loss 1.1552 target_logit_mean 0.0007 lma 0.6822  cos_theta_tmp 0.8111  Epoch: 10   Global Step: 158450   Required: 24 hours
Training: 2025-12-01 12:18:57,457-Speed 1103.56 samples/sec   Loss 1.1408 target_logit_mean -0.0009 lma 0.6859  cos_theta_tmp 0.8132  Epoch: 10   Global Step: 158500   Required: 24 hours
Training: 2025-12-01 12:19:14,865-Speed 1102.95 samples/sec   Loss 1.1515 target_logit_mean -0.0002 lma 0.6926  cos_theta_tmp 0.8175  Epoch: 10   Global Step: 158550   Required: 24 hours
Training: 2025-12-01 12:19:32,266-Speed 1103.43 samples/sec   Loss 1.1593 target_logit_mean 0.0029 lma 0.6899  cos_theta_tmp 0.8167  Epoch: 10   Global Step: 158600   Required: 24 hours
Training: 2025-12-01 12:19:49,679-Speed 1102.66 samples/sec   Loss 1.1347 target_logit_mean 0.0040 lma 0.6883  cos_theta_tmp 0.8166  Epoch: 10   Global Step: 158650   Required: 24 hours
Training: 2025-12-01 12:20:07,089-Speed 1102.84 samples/sec   Loss 1.1233 target_logit_mean -0.0016 lma 0.6826  cos_theta_tmp 0.8097  Epoch: 10   Global Step: 158700   Required: 24 hours
Training: 2025-12-01 12:20:24,487-Speed 1103.64 samples/sec   Loss 1.1462 target_logit_mean -0.0011 lma 0.6905  cos_theta_tmp 0.8181  Epoch: 10   Global Step: 158750   Required: 24 hours
Training: 2025-12-01 12:20:41,901-Speed 1102.59 samples/sec   Loss 1.1452 target_logit_mean -0.0005 lma 0.6897  cos_theta_tmp 0.8178  Epoch: 10   Global Step: 158800   Required: 24 hours
