Training: 2025-12-11 21:57:15,474-rank_id: 0
Training: 2025-12-12 20:34:12,344-Speed 1104.24 samples/sec   Loss 0.7481 target_logit_mean 0.0064 lma 0.6879  cos_theta_tmp 0.8415 geom_penalty 0.0055 geom_weighted 0.0055 Epoch: 14   Global Step: 225300   Required: 17 hours
Training: 2025-12-12 20:34:29,750-Speed 1103.14 samples/sec   Loss 0.7749 target_logit_mean 0.0005 lma 0.6823  cos_theta_tmp 0.8400 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 14   Global Step: 225350   Required: 17 hours
Training: 2025-12-12 20:34:47,143-Speed 1103.90 samples/sec   Loss 0.7540 target_logit_mean 0.0063 lma 0.7014  cos_theta_tmp 0.8438 geom_penalty 0.0080 geom_weighted 0.0080 Epoch: 14   Global Step: 225400   Required: 17 hours
Training: 2025-12-12 20:35:04,548-Speed 1103.17 samples/sec   Loss 0.7617 target_logit_mean 0.0097 lma 0.6945  cos_theta_tmp 0.8484 geom_penalty 0.0087 geom_weighted 0.0087 Epoch: 14   Global Step: 225450   Required: 17 hours
Training: 2025-12-12 20:35:21,944-Speed 1103.77 samples/sec   Loss 0.7491 target_logit_mean 0.0041 lma 0.6868  cos_theta_tmp 0.8479 geom_penalty 0.0032 geom_weighted 0.0032 Epoch: 14   Global Step: 225500   Required: 17 hours
Training: 2025-12-12 20:35:39,352-Speed 1103.02 samples/sec   Loss 0.7495 target_logit_mean 0.0040 lma 0.6937  cos_theta_tmp 0.8433 geom_penalty 0.0053 geom_weighted 0.0053 Epoch: 14   Global Step: 225550   Required: 17 hours
Training: 2025-12-12 20:35:56,758-Speed 1103.08 samples/sec   Loss 0.7377 target_logit_mean 0.0079 lma 0.7026  cos_theta_tmp 0.8495 geom_penalty 0.0069 geom_weighted 0.0069 Epoch: 14   Global Step: 225600   Required: 17 hours
Training: 2025-12-12 20:36:14,148-Speed 1104.15 samples/sec   Loss 0.7337 target_logit_mean 0.0006 lma 0.6831  cos_theta_tmp 0.8480 geom_penalty 0.0023 geom_weighted 0.0023 Epoch: 14   Global Step: 225650   Required: 17 hours
Training: 2025-12-12 20:36:31,557-Speed 1102.91 samples/sec   Loss 0.7548 target_logit_mean 0.0074 lma 0.6962  cos_theta_tmp 0.8456 geom_penalty 0.0061 geom_weighted 0.0061 Epoch: 14   Global Step: 225700   Required: 17 hours
Training: 2025-12-12 20:36:48,953-Speed 1103.80 samples/sec   Loss 0.7638 target_logit_mean 0.0057 lma 0.6862  cos_theta_tmp 0.8458 geom_penalty 0.0053 geom_weighted 0.0053 Epoch: 14   Global Step: 225750   Required: 17 hours
Training: 2025-12-12 20:37:06,360-Speed 1103.03 samples/sec   Loss 0.7458 target_logit_mean 0.0075 lma 0.6858  cos_theta_tmp 0.8423 geom_penalty 0.0061 geom_weighted 0.0061 Epoch: 14   Global Step: 225800   Required: 17 hours
Training: 2025-12-12 20:37:23,755-Speed 1103.80 samples/sec   Loss 0.7510 target_logit_mean 0.0032 lma 0.6871  cos_theta_tmp 0.8426 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 14   Global Step: 225850   Required: 17 hours
Training: 2025-12-12 20:37:41,160-Speed 1103.18 samples/sec   Loss 0.7461 target_logit_mean 0.0070 lma 0.6950  cos_theta_tmp 0.8422 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 14   Global Step: 225900   Required: 17 hours
Training: 2025-12-12 20:37:58,568-Speed 1102.99 samples/sec   Loss 0.7390 target_logit_mean 0.0064 lma 0.6965  cos_theta_tmp 0.8450 geom_penalty 0.0063 geom_weighted 0.0063 Epoch: 14   Global Step: 225950   Required: 17 hours
Training: 2025-12-12 20:38:15,962-Speed 1103.88 samples/sec   Loss 0.7587 target_logit_mean 0.0033 lma 0.6897  cos_theta_tmp 0.8440 geom_penalty 0.0030 geom_weighted 0.0030 Epoch: 14   Global Step: 226000   Required: 17 hours
Training: 2025-12-12 20:38:33,366-Speed 1103.26 samples/sec   Loss 0.7329 target_logit_mean 0.0048 lma 0.6989  cos_theta_tmp 0.8465 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 14   Global Step: 226050   Required: 17 hours
Training: 2025-12-12 20:38:50,762-Speed 1103.78 samples/sec   Loss 0.7241 target_logit_mean 0.0054 lma 0.6911  cos_theta_tmp 0.8442 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 14   Global Step: 226100   Required: 17 hours
Training: 2025-12-12 20:39:08,167-Speed 1103.18 samples/sec   Loss 0.7641 target_logit_mean 0.0059 lma 0.7004  cos_theta_tmp 0.8493 geom_penalty 0.0050 geom_weighted 0.0050 Epoch: 14   Global Step: 226150   Required: 17 hours
Training: 2025-12-12 20:39:25,575-Speed 1102.97 samples/sec   Loss 0.7542 target_logit_mean 0.0061 lma 0.6880  cos_theta_tmp 0.8449 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 14   Global Step: 226200   Required: 17 hours
Training: 2025-12-12 20:39:42,967-Speed 1103.98 samples/sec   Loss 0.7580 target_logit_mean 0.0066 lma 0.6864  cos_theta_tmp 0.8460 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 14   Global Step: 226250   Required: 17 hours
Training: 2025-12-12 20:40:00,375-Speed 1102.99 samples/sec   Loss 0.7490 target_logit_mean 0.0025 lma 0.6996  cos_theta_tmp 0.8498 geom_penalty 0.0028 geom_weighted 0.0028 Epoch: 14   Global Step: 226300   Required: 17 hours
Training: 2025-12-12 20:40:17,769-Speed 1103.88 samples/sec   Loss 0.7715 target_logit_mean 0.0061 lma 0.6882  cos_theta_tmp 0.8441 geom_penalty 0.0062 geom_weighted 0.0062 Epoch: 14   Global Step: 226350   Required: 17 hours
Training: 2025-12-12 20:40:35,175-Speed 1103.11 samples/sec   Loss 0.7367 target_logit_mean 0.0030 lma 0.6918  cos_theta_tmp 0.8436 geom_penalty 0.0044 geom_weighted 0.0044 Epoch: 14   Global Step: 226400   Required: 17 hours
Training: 2025-12-12 20:40:52,567-Speed 1103.99 samples/sec   Loss 0.7554 target_logit_mean 0.0035 lma 0.6825  cos_theta_tmp 0.8392 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 14   Global Step: 226450   Required: 17 hours
Training: 2025-12-12 20:41:09,974-Speed 1103.05 samples/sec   Loss 0.7715 target_logit_mean 0.0066 lma 0.6899  cos_theta_tmp 0.8457 geom_penalty 0.0064 geom_weighted 0.0064 Epoch: 14   Global Step: 226500   Required: 17 hours
Training: 2025-12-12 20:41:27,386-Speed 1102.74 samples/sec   Loss 0.7558 target_logit_mean 0.0014 lma 0.6831  cos_theta_tmp 0.8447 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 14   Global Step: 226550   Required: 17 hours
Training: 2025-12-12 20:41:44,781-Speed 1103.85 samples/sec   Loss 0.7718 target_logit_mean 0.0050 lma 0.6938  cos_theta_tmp 0.8464 geom_penalty 0.0054 geom_weighted 0.0054 Epoch: 14   Global Step: 226600   Required: 17 hours
Training: 2025-12-12 20:42:02,186-Speed 1103.16 samples/sec   Loss 0.7523 target_logit_mean 0.0081 lma 0.7010  cos_theta_tmp 0.8484 geom_penalty 0.0071 geom_weighted 0.0071 Epoch: 14   Global Step: 226650   Required: 17 hours
Training: 2025-12-12 20:42:19,579-Speed 1103.98 samples/sec   Loss 0.7531 target_logit_mean 0.0076 lma 0.6988  cos_theta_tmp 0.8500 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 14   Global Step: 226700   Required: 17 hours
Training: 2025-12-12 20:42:36,984-Speed 1103.14 samples/sec   Loss 0.7353 target_logit_mean 0.0089 lma 0.6996  cos_theta_tmp 0.8510 geom_penalty 0.0076 geom_weighted 0.0076 Epoch: 14   Global Step: 226750   Required: 17 hours
Training: 2025-12-12 20:42:54,376-Speed 1104.00 samples/sec   Loss 0.7361 target_logit_mean 0.0056 lma 0.6959  cos_theta_tmp 0.8467 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 14   Global Step: 226800   Required: 17 hours
Training: 2025-12-12 20:43:11,782-Speed 1103.14 samples/sec   Loss 0.7676 target_logit_mean 0.0029 lma 0.6821  cos_theta_tmp 0.8388 geom_penalty 0.0055 geom_weighted 0.0055 Epoch: 14   Global Step: 226850   Required: 17 hours
Training: 2025-12-12 20:43:29,188-Speed 1103.13 samples/sec   Loss 0.7696 target_logit_mean 0.0091 lma 0.6936  cos_theta_tmp 0.8446 geom_penalty 0.0092 geom_weighted 0.0092 Epoch: 14   Global Step: 226900   Required: 17 hours
Training: 2025-12-12 20:43:46,584-Speed 1103.77 samples/sec   Loss 0.7453 target_logit_mean 0.0049 lma 0.6993  cos_theta_tmp 0.8474 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 14   Global Step: 226950   Required: 17 hours
Training: 2025-12-12 20:44:03,993-Speed 1102.94 samples/sec   Loss 0.7656 target_logit_mean 0.0054 lma 0.6959  cos_theta_tmp 0.8468 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 14   Global Step: 227000   Required: 17 hours
Training: 2025-12-12 20:44:21,387-Speed 1103.88 samples/sec   Loss 0.7379 target_logit_mean 0.0047 lma 0.6997  cos_theta_tmp 0.8521 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 14   Global Step: 227050   Required: 17 hours
Training: 2025-12-12 20:44:38,792-Speed 1103.20 samples/sec   Loss 0.7359 target_logit_mean 0.0048 lma 0.6989  cos_theta_tmp 0.8422 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 14   Global Step: 227100   Required: 17 hours
Training: 2025-12-12 20:44:56,198-Speed 1103.12 samples/sec   Loss 0.7534 target_logit_mean 0.0042 lma 0.6936  cos_theta_tmp 0.8486 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 14   Global Step: 227150   Required: 17 hours
Training: 2025-12-12 20:45:13,590-Speed 1104.02 samples/sec   Loss 0.7571 target_logit_mean 0.0046 lma 0.6990  cos_theta_tmp 0.8464 geom_penalty 0.0047 geom_weighted 0.0047 Epoch: 14   Global Step: 227200   Required: 17 hours
Training: 2025-12-12 20:45:30,995-Speed 1103.16 samples/sec   Loss 0.7258 target_logit_mean 0.0079 lma 0.6922  cos_theta_tmp 0.8440 geom_penalty 0.0091 geom_weighted 0.0091 Epoch: 14   Global Step: 227250   Required: 17 hours
Training: 2025-12-12 20:45:48,390-Speed 1103.80 samples/sec   Loss 0.7591 target_logit_mean 0.0071 lma 0.6931  cos_theta_tmp 0.8449 geom_penalty 0.0055 geom_weighted 0.0055 Epoch: 14   Global Step: 227300   Required: 17 hours
Training: 2025-12-12 20:46:05,792-Speed 1103.39 samples/sec   Loss 0.7507 target_logit_mean 0.0030 lma 0.6953  cos_theta_tmp 0.8465 geom_penalty 0.0032 geom_weighted 0.0032 Epoch: 14   Global Step: 227350   Required: 17 hours
Training: 2025-12-12 20:46:23,182-Speed 1104.15 samples/sec   Loss 0.7331 target_logit_mean 0.0065 lma 0.7044  cos_theta_tmp 0.8458 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 14   Global Step: 227400   Required: 17 hours
Training: 2025-12-12 20:46:51,403-[lfw][227445]XNorm: 23.236139
Training: 2025-12-12 20:46:51,403-[lfw][227445]Accuracy-Flip: 0.99417+-0.00327
Training: 2025-12-12 20:46:51,403-[lfw][227445]Accuracy-Highest: 0.99450
Training: 2025-12-12 20:47:05,925-[cfp_fp][227445]XNorm: 18.930968
Training: 2025-12-12 20:47:05,925-[cfp_fp][227445]Accuracy-Flip: 0.94443+-0.01455
Training: 2025-12-12 20:47:05,925-[cfp_fp][227445]Accuracy-Highest: 0.94743
Training: 2025-12-12 20:47:20,183-[cfp_ff][227445]XNorm: 22.554882
Training: 2025-12-12 20:47:20,184-[cfp_ff][227445]Accuracy-Flip: 0.99557+-0.00316
Training: 2025-12-12 20:47:20,184-[cfp_ff][227445]Accuracy-Highest: 0.99557
Training: 2025-12-12 20:47:32,626-[agedb_30][227445]XNorm: 22.206055
Training: 2025-12-12 20:47:32,626-[agedb_30][227445]Accuracy-Flip: 0.95933+-0.00892
Training: 2025-12-12 20:47:32,627-[agedb_30][227445]Accuracy-Highest: 0.96083
Training: 2025-12-12 20:47:45,326-[calfw][227445]XNorm: 23.240960
Training: 2025-12-12 20:47:45,326-[calfw][227445]Accuracy-Flip: 0.95067+-0.00917
Training: 2025-12-12 20:47:45,326-[calfw][227445]Accuracy-Highest: 0.95133
Training: 2025-12-12 20:47:57,870-[cplfw][227445]XNorm: 19.209929
Training: 2025-12-12 20:47:57,870-[cplfw][227445]Accuracy-Flip: 0.90033+-0.01308
Training: 2025-12-12 20:47:57,870-[cplfw][227445]Accuracy-Highest: 0.90100
Training: 2025-12-12 20:48:08,366-[vgg2_fp][227445]XNorm: 19.465673
Training: 2025-12-12 20:48:08,366-[vgg2_fp][227445]Accuracy-Flip: 0.92760+-0.01011
Training: 2025-12-12 20:48:08,366-[vgg2_fp][227445]Accuracy-Highest: 0.92760
Training: 2025-12-12 20:48:24,066-Speed 158.83 samples/sec   Loss 0.7774 target_logit_mean 0.0112 lma 0.7013  cos_theta_tmp 0.8443 geom_penalty 0.0126 geom_weighted 0.0126 Epoch: 15   Global Step: 227450   Required: 17 hours
Training: 2025-12-12 20:48:41,404-Speed 1107.50 samples/sec   Loss 0.7353 target_logit_mean 0.0071 lma 0.7042  cos_theta_tmp 0.8471 geom_penalty 0.0074 geom_weighted 0.0074 Epoch: 15   Global Step: 227500   Required: 17 hours
Training: 2025-12-12 20:48:58,778-Speed 1105.10 samples/sec   Loss 0.7353 target_logit_mean 0.0071 lma 0.6845  cos_theta_tmp 0.8468 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 15   Global Step: 227550   Required: 17 hours
Training: 2025-12-12 20:49:16,163-Speed 1104.45 samples/sec   Loss 0.7520 target_logit_mean 0.0052 lma 0.7037  cos_theta_tmp 0.8446 geom_penalty 0.0077 geom_weighted 0.0077 Epoch: 15   Global Step: 227600   Required: 17 hours
Training: 2025-12-12 20:49:33,570-Speed 1103.09 samples/sec   Loss 0.7314 target_logit_mean 0.0095 lma 0.6947  cos_theta_tmp 0.8461 geom_penalty 0.0097 geom_weighted 0.0097 Epoch: 15   Global Step: 227650   Required: 17 hours
Training: 2025-12-12 20:49:50,964-Speed 1103.83 samples/sec   Loss 0.7349 target_logit_mean 0.0068 lma 0.6988  cos_theta_tmp 0.8477 geom_penalty 0.0083 geom_weighted 0.0083 Epoch: 15   Global Step: 227700   Required: 17 hours
Training: 2025-12-12 20:50:08,375-Speed 1102.85 samples/sec   Loss 0.7417 target_logit_mean 0.0090 lma 0.6984  cos_theta_tmp 0.8471 geom_penalty 0.0074 geom_weighted 0.0074 Epoch: 15   Global Step: 227750   Required: 17 hours
Training: 2025-12-12 20:50:25,784-Speed 1102.90 samples/sec   Loss 0.7288 target_logit_mean 0.0065 lma 0.6927  cos_theta_tmp 0.8504 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 15   Global Step: 227800   Required: 17 hours
Training: 2025-12-12 20:50:43,185-Speed 1103.51 samples/sec   Loss 0.7404 target_logit_mean 0.0094 lma 0.6924  cos_theta_tmp 0.8460 geom_penalty 0.0072 geom_weighted 0.0072 Epoch: 15   Global Step: 227850   Required: 17 hours
Training: 2025-12-12 20:51:00,598-Speed 1102.61 samples/sec   Loss 0.7470 target_logit_mean 0.0035 lma 0.7009  cos_theta_tmp 0.8476 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 15   Global Step: 227900   Required: 17 hours
Training: 2025-12-12 20:51:17,998-Speed 1103.51 samples/sec   Loss 0.7361 target_logit_mean 0.0055 lma 0.6948  cos_theta_tmp 0.8485 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 15   Global Step: 227950   Required: 17 hours
Training: 2025-12-12 20:51:35,412-Speed 1102.64 samples/sec   Loss 0.7574 target_logit_mean 0.0097 lma 0.6993  cos_theta_tmp 0.8431 geom_penalty 0.0087 geom_weighted 0.0087 Epoch: 15   Global Step: 228000   Required: 17 hours
Training: 2025-12-12 20:51:52,809-Speed 1103.69 samples/sec   Loss 0.7434 target_logit_mean 0.0035 lma 0.6922  cos_theta_tmp 0.8482 geom_penalty 0.0022 geom_weighted 0.0022 Epoch: 15   Global Step: 228050   Required: 17 hours
Training: 2025-12-12 20:52:10,219-Speed 1102.88 samples/sec   Loss 0.7529 target_logit_mean 0.0072 lma 0.7079  cos_theta_tmp 0.8471 geom_penalty 0.0078 geom_weighted 0.0078 Epoch: 15   Global Step: 228100   Required: 17 hours
Training: 2025-12-12 20:52:27,631-Speed 1102.73 samples/sec   Loss 0.7495 target_logit_mean 0.0063 lma 0.6937  cos_theta_tmp 0.8463 geom_penalty 0.0055 geom_weighted 0.0055 Epoch: 15   Global Step: 228150   Required: 17 hours
Training: 2025-12-12 20:52:45,030-Speed 1103.55 samples/sec   Loss 0.7313 target_logit_mean 0.0054 lma 0.6821  cos_theta_tmp 0.8450 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 15   Global Step: 228200   Required: 17 hours
Training: 2025-12-12 20:53:02,443-Speed 1102.68 samples/sec   Loss 0.7465 target_logit_mean 0.0058 lma 0.7013  cos_theta_tmp 0.8475 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 15   Global Step: 228250   Required: 17 hours
Training: 2025-12-12 20:53:19,844-Speed 1103.43 samples/sec   Loss 0.7406 target_logit_mean 0.0042 lma 0.6858  cos_theta_tmp 0.8430 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 15   Global Step: 228300   Required: 17 hours
Training: 2025-12-12 20:53:37,251-Speed 1103.02 samples/sec   Loss 0.7639 target_logit_mean 0.0041 lma 0.6883  cos_theta_tmp 0.8435 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 15   Global Step: 228350   Required: 17 hours
Training: 2025-12-12 20:53:54,652-Speed 1103.45 samples/sec   Loss 0.7498 target_logit_mean 0.0047 lma 0.6793  cos_theta_tmp 0.8473 geom_penalty 0.0054 geom_weighted 0.0054 Epoch: 15   Global Step: 228400   Required: 17 hours
Training: 2025-12-12 20:54:12,058-Speed 1103.12 samples/sec   Loss 0.7426 target_logit_mean 0.0060 lma 0.7026  cos_theta_tmp 0.8475 geom_penalty 0.0056 geom_weighted 0.0056 Epoch: 15   Global Step: 228450   Required: 17 hours
Training: 2025-12-12 20:54:29,473-Speed 1102.53 samples/sec   Loss 0.7183 target_logit_mean 0.0063 lma 0.7029  cos_theta_tmp 0.8453 geom_penalty 0.0074 geom_weighted 0.0074 Epoch: 15   Global Step: 228500   Required: 17 hours
Training: 2025-12-12 20:54:46,873-Speed 1103.50 samples/sec   Loss 0.7479 target_logit_mean 0.0067 lma 0.6916  cos_theta_tmp 0.8486 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 15   Global Step: 228550   Required: 17 hours
Training: 2025-12-12 20:55:04,282-Speed 1102.93 samples/sec   Loss 0.7633 target_logit_mean 0.0044 lma 0.6945  cos_theta_tmp 0.8476 geom_penalty 0.0052 geom_weighted 0.0052 Epoch: 15   Global Step: 228600   Required: 17 hours
Training: 2025-12-12 20:55:21,679-Speed 1103.68 samples/sec   Loss 0.7411 target_logit_mean 0.0049 lma 0.6911  cos_theta_tmp 0.8462 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 15   Global Step: 228650   Required: 17 hours
Training: 2025-12-12 20:55:39,090-Speed 1102.81 samples/sec   Loss 0.7463 target_logit_mean 0.0062 lma 0.6890  cos_theta_tmp 0.8460 geom_penalty 0.0052 geom_weighted 0.0052 Epoch: 15   Global Step: 228700   Required: 17 hours
Training: 2025-12-12 20:55:56,497-Speed 1103.05 samples/sec   Loss 0.7295 target_logit_mean 0.0095 lma 0.7002  cos_theta_tmp 0.8476 geom_penalty 0.0080 geom_weighted 0.0080 Epoch: 15   Global Step: 228750   Required: 17 hours
Training: 2025-12-12 20:56:13,895-Speed 1103.65 samples/sec   Loss 0.7355 target_logit_mean 0.0014 lma 0.6930  cos_theta_tmp 0.8483 geom_penalty 0.0024 geom_weighted 0.0024 Epoch: 15   Global Step: 228800   Required: 17 hours
Training: 2025-12-12 20:56:31,306-Speed 1102.78 samples/sec   Loss 0.7374 target_logit_mean 0.0078 lma 0.6938  cos_theta_tmp 0.8430 geom_penalty 0.0081 geom_weighted 0.0081 Epoch: 15   Global Step: 228850   Required: 17 hours
Training: 2025-12-12 20:56:48,701-Speed 1103.84 samples/sec   Loss 0.7476 target_logit_mean 0.0052 lma 0.7054  cos_theta_tmp 0.8485 geom_penalty 0.0075 geom_weighted 0.0075 Epoch: 15   Global Step: 228900   Required: 17 hours
Training: 2025-12-12 20:57:06,113-Speed 1102.74 samples/sec   Loss 0.7533 target_logit_mean 0.0020 lma 0.7043  cos_theta_tmp 0.8508 geom_penalty 0.0021 geom_weighted 0.0021 Epoch: 15   Global Step: 228950   Required: 17 hours
Training: 2025-12-12 20:57:23,517-Speed 1103.25 samples/sec   Loss 0.7310 target_logit_mean 0.0113 lma 0.6987  cos_theta_tmp 0.8514 geom_penalty 0.0110 geom_weighted 0.0110 Epoch: 15   Global Step: 229000   Required: 17 hours
Training: 2025-12-12 20:57:40,927-Speed 1102.85 samples/sec   Loss 0.7125 target_logit_mean 0.0046 lma 0.6892  cos_theta_tmp 0.8435 geom_penalty 0.0045 geom_weighted 0.0045 Epoch: 15   Global Step: 229050   Required: 17 hours
Training: 2025-12-12 20:57:58,336-Speed 1102.96 samples/sec   Loss 0.7409 target_logit_mean 0.0084 lma 0.6935  cos_theta_tmp 0.8364 geom_penalty 0.0080 geom_weighted 0.0080 Epoch: 15   Global Step: 229100   Required: 17 hours
Training: 2025-12-12 20:58:15,735-Speed 1103.57 samples/sec   Loss 0.7551 target_logit_mean 0.0071 lma 0.7006  cos_theta_tmp 0.8456 geom_penalty 0.0065 geom_weighted 0.0065 Epoch: 15   Global Step: 229150   Required: 17 hours
Training: 2025-12-12 20:58:33,146-Speed 1102.81 samples/sec   Loss 0.7426 target_logit_mean 0.0097 lma 0.7018  cos_theta_tmp 0.8499 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 15   Global Step: 229200   Required: 17 hours
Training: 2025-12-12 20:58:50,543-Speed 1103.66 samples/sec   Loss 0.7501 target_logit_mean 0.0029 lma 0.6995  cos_theta_tmp 0.8468 geom_penalty 0.0039 geom_weighted 0.0039 Epoch: 15   Global Step: 229250   Required: 17 hours
Training: 2025-12-12 20:59:07,956-Speed 1102.66 samples/sec   Loss 0.7445 target_logit_mean 0.0011 lma 0.6908  cos_theta_tmp 0.8414 geom_penalty 0.0021 geom_weighted 0.0021 Epoch: 15   Global Step: 229300   Required: 17 hours
Training: 2025-12-12 20:59:25,356-Speed 1103.54 samples/sec   Loss 0.7624 target_logit_mean 0.0048 lma 0.6949  cos_theta_tmp 0.8465 geom_penalty 0.0055 geom_weighted 0.0055 Epoch: 15   Global Step: 229350   Required: 17 hours
Training: 2025-12-12 20:59:42,767-Speed 1102.78 samples/sec   Loss 0.7436 target_logit_mean 0.0085 lma 0.6982  cos_theta_tmp 0.8455 geom_penalty 0.0065 geom_weighted 0.0065 Epoch: 15   Global Step: 229400   Required: 17 hours
Training: 2025-12-12 21:00:00,179-Speed 1102.76 samples/sec   Loss 0.7561 target_logit_mean 0.0071 lma 0.6966  cos_theta_tmp 0.8475 geom_penalty 0.0076 geom_weighted 0.0076 Epoch: 15   Global Step: 229450   Required: 17 hours
Training: 2025-12-12 21:00:17,579-Speed 1103.47 samples/sec   Loss 0.7140 target_logit_mean 0.0036 lma 0.6788  cos_theta_tmp 0.8398 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 15   Global Step: 229500   Required: 17 hours
